ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015206;SENAGO                                  ;10.596;10.931;21.527
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015209;SESTO SAN GIOVANNI                      ;39.508;42.314;81.822
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015210;SETTALA                                 ;3.713;3.686;7.399
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015211;SETTIMO MILANESE                        ;9.693;10.370;20.063
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015213;SOLARO                                  ;7.056;7.167;14.223
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015219;TREZZANO ROSA                           ;2.588;2.578;5.166
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015220;TREZZANO SUL NAVIGLIO                   ;10.213;10.731;20.944
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015221;TREZZO SULL'ADDA                        ;5.879;6.223;12.102
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015222;TRIBIANO                                ;1.775;1.770;3.545
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015224;TRUCCAZZANO                             ;3.047;2.887;5.934
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015226;TURBIGO                                 ;3.578;3.709;7.287
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015229;VANZAGO                                 ;4.459;4.716;9.175
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015230;VAPRIO D'ADDA                           ;4.481;4.491;8.972
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015235;VERMEZZO                                ;1.928;2.003;3.931
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015236;VERNATE                                 ;1.697;1.668;3.365
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015237;VIGNATE                                 ;4.571;4.738;9.309
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015242;VIMODRONE                               ;8.248;8.756;17.004
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015243;VITTUONE                                ;4.409;4.654;9.063
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015244;VIZZOLO PREDABISSI                      ;1.946;2.002;3.948
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015246;ZELO SURRIGONE                          ;878;964;1.842
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015247;ZIBIDO SAN GIACOMO                      ;3.397;3.459;6.856
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015248;VILLA CORTESE                           ;3.053;3.161;6.214
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015249;VANZAGHELLO                             ;2.576;2.790;5.366
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;015250;BARANZATE;6.187;5.748;11.935
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098001;ABBADIA CERRETO                         ;146;138;284
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098002;BERTONICO                               ;589;543;1.132
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098003;BOFFALORA D'ADDA                        ;882;847;1.729
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098004;BORGHETTO LODIGIANO                     ;2.147;2.171;4.318
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098005;BORGO SAN GIOVANNI                      ;1.212;1.195;2.407
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098006;BREMBIO                                 ;1.298;1.344;2.642
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098007;CAMAIRAGO                               ;334;320;654
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098008;CASALETTO LODIGIANO                     ;1.459;1.468;2.927
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098009;CASALMAIOCCO                            ;1.578;1.586;3.164
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098010;CASALPUSTERLENGO                        ;7.491;7.717;15.208
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098011;CASELLE LANDI                           ;770;786;1.556
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098012;CASELLE LURANI                          ;1.555;1.475;3.030
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098013;CASTELNUOVO BOCCA D'ADDA                ;809;816;1.625
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098014;CASTIGLIONE D'ADDA                      ;2.338;2.327;4.665
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098015;CASTIRAGA VIDARDO                       ;1.411;1.384;2.795
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098016;CAVACURTA                               ;413;422;835
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098017;CAVENAGO D'ADDA                         ;1.111;1.114;2.225
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098018;CERVIGNANO D'ADDA                       ;1.072;1.093;2.165
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098019;CODOGNO                                 ;7.678;8.284;15.962
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098020;COMAZZO                                 ;1.179;1.111;2.290
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098021;CORNEGLIANO LAUDENSE                    ;1.439;1.466;2.905
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098022;CORNO GIOVINE                           ;556;588;1.144
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098023;CORNOVECCHIO                            ;116;99;215
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098024;CORTE PALASIO                           ;802;762;1.564
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098025;CRESPIATICA                             ;1.164;1.094;2.258
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098026;FOMBIO                                  ;1.187;1.127;2.314
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098027;GALGAGNANO                              ;621;602;1.223
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098028;GRAFFIGNANA                             ;1.281;1.335;2.616
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098029;GUARDAMIGLIO                            ;1.352;1.329;2.681
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098030;LIVRAGA                                 ;1.268;1.275;2.543
2016;030;LOMBARDIA            ;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;098031;LODI                                    ;21.580;23.632;45.212
